key,korean_text,occurrence_count,locations
app.이_기기에_보관됨_연결_시_동기화,이 기기에 보관됨 — 연결 시 동기화,1,web/app.js:44282
app.자동_저장_실패_기기에_보관_재시도,자동 저장 실패 — 기기에 보관 · 재시도,1,web/app.js:44283
app.팝업_중,팝업 중 ▾,1,web/app.js:44382
app.팝업으로_보는_중_Ctrl_Alt_S_화면,팝업으로 보는 중 — Ctrl+Alt+S 화면 나누기 · Esc 닫기,1,web/app.js:44383
app.화면_나누기_중,화면 나누기 중 ▾,1,web/app.js:44385
app.화면_나누기_중_Ctrl_Alt_P_팝업_E,화면 나누기 중 — Ctrl+Alt+P 팝업 · Esc 닫기,1,web/app.js:44386
app.팝업,팝업 ▾,1,web/app.js:44406
app.보기_방식_팝업_중_Ctrl_Alt_S_나누,보기 방식 · 팝업 중 (Ctrl+Alt+S 나누기 / Esc 닫기),1,web/app.js:44407
app.나누기,나누기 ▾,1,web/app.js:44409
app.보기_방식_화면_나누기_중_Ctrl_Alt,보기 방식 · 화면 나누기 중 (Ctrl+Alt+P 팝업 / Esc 닫기),1,web/app.js:44410
app.함께볼_다른_회차나_참고자료가_없어요,함께볼 다른 회차나 참고자료가 없어요.,1,web/app.js:44904
app.팝업으로_바꿨어요,팝업으로 바꿨어요.,1,web/app.js:44926
app.화면_나누기로_바꿨어요,화면 나누기로 바꿨어요.,1,web/app.js:44926
app.큰_창_위에_분할을_팝업으로_열었어요,큰 창 위에 분할을 팝업으로 열었어요.,1,web/app.js:44929
app.큰_창_옆에_분할을_나란히_열었어요,큰 창 옆에 분할을 나란히 열었어요.,1,web/app.js:44930
app.분할을_팝업으로_열었어요,분할을 팝업으로 열었어요.,1,web/app.js:44932
app.화면을_나눠_분할을_열었어요,화면을 나눠 분할을 열었어요.,1,web/app.js:44932
app.참고자료를_팝업으로_바꿨어요,참고자료를 팝업으로 바꿨어요.,1,web/app.js:44962
app.참고자료를_화면_나누기로_바꿨어요,참고자료를 화면 나누기로 바꿨어요.,1,web/app.js:44962
app.함께볼_회차나_참고자료가_없어_분할을_닫았어,함께볼 회차나 참고자료가 없어 분할을 닫았어요.,1,web/app.js:45032
app.먼저_분할을_켜_주세요,먼저 분할을 켜 주세요.,1,web/app.js:45059
app.참고자료_파일은_뷰어_전용이에요_수정할_수,참고자료 파일은 뷰어 전용이에요. 수정할 수 없어요.,1,web/app.js:45063
app.연결_문제로_서버_저장은_보류되었지만_원고는,"연결 문제로 서버 저장은 보류되었지만, 원고는 이 기기에 보관되어 있습니다.",1,web/app.js:45269
app.문제가_생겼습니다_다시_시도해_주세요,문제가 생겼습니다. 다시 시도해 주세요.,1,web/app.js:45273
app.파일을_읽지_못했습니다,파일을 읽지 못했습니다.,1,web/app.js:45285
app.Microsoft_Word에서_열립니다,Microsoft Word에서 열립니다,1,web/app.js:45291
app.한글_2014_이상_hwpx로_저장됩니다,한글 2014 이상 · .hwpx로 저장됩니다,1,web/app.js:45292
app.Word_한글에서_열립니다,Word·한글에서 열립니다,1,web/app.js:45293
app.메모장_등에서_바로_열립니다,메모장 등에서 바로 열립니다,1,web/app.js:45294
app.마크다운_편집기에서_열립니다,마크다운 편집기에서 열립니다,1,web/app.js:45295
app.브라우저에서_바로_열립니다,브라우저에서 바로 열립니다,1,web/app.js:45296
app.SuperTORY_연결_파일,SuperTORY 연결 파일,1,web/app.js:45297
app.작품_전체만_SuperTORY에서_열림,작품 전체만 · SuperTORY에서 열림,1,web/app.js:45297
app.브라우저_다운로드로_받습니다_보통_다운로드,브라우저 다운로드로 받습니다. (보통 다운로드 폴더),1,web/app.js:45347
app.저장_위치_path,저장 위치: ${path},1,web/app.js:45349
app.경로를_비우면_다운로드_폴더에_저장됩니다,경로를 비우면 다운로드 폴더에 저장됩니다.,1,web/app.js:45351
app.저장_폴더를_적용했어요_exportPrefs,저장 폴더를 적용했어요. ${exportPrefs.export_dir},1,web/app.js:45377
app.경로를_비워_두어_다운로드_폴더로_저장합니다,경로를 비워 두어 다운로드 폴더로 저장합니다. ${exportPrefs.export_dir},1,web/app.js:45378
app.이_형식은_작품_전체_내보내기에서만_사용할,이 형식은 작품 전체 내보내기에서만 사용할 수 있어요,1,web/app.js:45447
app.p_class_export_scene_em_2,"<p class=""export-scene-empty"">내보낼 회차가 없어요. 먼저 목차에 회차를 만들어 주세요.</p>",1,web/app.js:45468
app.내보낼_회차_hint_작품_project_t,"내보낼 회차: ${hint} · 작품 「${project?.title || ""작품""}」",1,web/app.js:45507
app.내보낼_작품_project_title_작품,"내보낼 작품: ${project?.title || ""작품""} · 회차 선택",1,web/app.js:45509
app.내보낼_작품_project_title_작품_2,"내보낼 작품: ${project?.title || ""작품""} · 전체 원고",1,web/app.js:45511
app.선택한_회차만_파일로_내려받습니다_형식을_고,선택한 회차만 파일로 내려받습니다. 형식을 고르세요.,1,web/app.js:45517
app.전체_원고_또는_선택한_회차만_파일로_내려받,전체 원고 또는 선택한 회차만 파일로 내려받습니다. 받은 파일을 더블클릭하면 Word·한글·메모장 등에서 바로 열 수 있어요.,1,web/app.js:45518
app.내보낼_회차를_찾지_못했어요,내보낼 회차를 찾지 못했어요.,1,web/app.js:45542
app.ids_length_개_회차,${ids.length}개 회차,1,web/app.js:45549
app.폴더_찾아보기는_설치형_SuperTORY에서,폴더 찾아보기는 설치형 SuperTORY에서 사용할 수 있어요. 경로를 직접 입력해 주세요.,1,web/app.js:45625
app.저장_폴더를_열었어요,저장 폴더를 열었어요.,1,web/app.js:45650
app.내보낼_회차를_하나_이상_선택해_주세요,내보낼 회차를 하나 이상 선택해 주세요.,1,web/app.js:45700
app.SuperTORY_연결_파일_stg_은_작품,SuperTORY 연결 파일(.stg)은 작품 전체만 내보낼 수 있어요.,1,web/app.js:45705
app.선택한_회차_sceneIds_length_개,선택한 회차 ${sceneIds.length}개를 파일로 만드는 중…,1,web/app.js:45715
app.전체_원고_파일을_만드는_중,전체 원고 파일을 만드는 중…,1,web/app.js:45716
app.내보내기_전_저장,내보내기 전 저장,1,web/app.js:45722
app.폴더에_저장하지_못했어요,폴더에 저장하지 못했어요.,1,web/app.js:45775
app.저장됨_savedPath_선택_회차_scen,저장됨: ${savedPath} · 선택 회차 ${sceneIds.length}개,1,web/app.js:45780
app.저장됨_savedPath_전체_원고,저장됨: ${savedPath} · 전체 원고,1,web/app.js:45781
app.선택한_회차를_저장했어요_savedPath,선택한 회차를 저장했어요. ${savedPath},1,web/app.js:45784
app.작품_전체를_저장했어요_savedPath,작품 전체를 저장했어요. ${savedPath},1,web/app.js:45785
app.내보낸_파일이_비어_있어요_서버를_다시_실행,내보낸 파일이 비어 있어요. 서버를 다시 실행한 뒤 시도해 주세요.,1,web/app.js:45798
app.내보내기_응답이_파일이_아니라_오류_페이지예,내보내기 응답이 파일이 아니라 오류 페이지예요. SuperTORY 서버를 종료한 뒤 다시 실행해 주세요.,1,web/app.js:45807
app.내보낸_파일이_손상된_형식으로_내려왔어요_서,내보낸 파일이 손상된 형식으로 내려왔어요. 서버를 다시 실행한 뒤 다시 내보내 주세요.,1,web/app.js:45808
app.state_projects_find_p_p,"${(state.projects.find((p) => p.id === state.projectId)?.title || ""작품"")}.${key === ""md"" ? ""md"" : key}",1,web/app.js:45821
app.다운로드_filename_선택_회차_scen,다운로드: ${filename} · 선택 회차 ${sceneIds.length}개,1,web/app.js:45845
app.다운로드_filename_전체_원고,다운로드: ${filename} · 전체 원고,1,web/app.js:45846
app.선택한_회차를_내보냈어요,선택한 회차를 내보냈어요.,1,web/app.js:45848
app.작품_전체를_내보냈어요,작품 전체를 내보냈어요.,1,web/app.js:45848
app.나누는_중,나누는 중…,1,web/app.js:45938
app.총_count_개_씬으로_분리됩니다,총 ${count}개 씬으로 분리됩니다,1,web/app.js:45970
app.나눌_씬을_찾지_못했어요,나눌 씬을 찾지 못했어요.,1,web/app.js:45971
app.li_span_외_Math_max_0_co,"<li><span>외 ${Math.max(0, count - scenes.length)}개 더 있어요.</span></li>",1,web/app.js:45975
app.장면_index_1,장면 ${index + 1},1,web/app.js:45977
app.교정본_가져오기는_작품을_먼저_연_뒤_사용할,교정본 가져오기는 작품을 먼저 연 뒤 사용할 수 있어요. (+ 새 글쓰기 또는 작품 선택),1,web/app.js:45988
app.파일_선택하기,파일 선택하기,1,web/app.js:46029
app.적용하기,적용하기,1,web/app.js:46032
app.토리_교정_파이프라인_본문_메모_정밀_분석,토리 교정 파이프라인 (본문+메모 정밀 분석) ★권장,1,web/app.js:46087
app.option_value_챕터가_없어요_op,<option value=''>챕터가 없어요</option>,1,web/app.js:46125
app.stem_을_를_제목으로_씁니다,「${stem}」을(를) 제목으로 씁니다.,1,web/app.js:46154
app.문장_수정,문장 수정,1,web/app.js:46237
app.표현_교정,표현 교정,1,web/app.js:46238
app.교정_비교_결과입니다,교정 비교 결과입니다.,1,web/app.js:46256
app.문장_표현,문장·표현,1,web/app.js:46263
app.추가_삭제,추가·삭제,1,web/app.js:46264
app.편집_메모,편집 메모,1,web/app.js:46265
app.신뢰도_Math_round_m_confid,· 신뢰도 ${Math.round(m.confidence_score * 100)}%,1,web/app.js:46280
app.비교_대상_strong_escapeHtml,"비교 대상: <strong>${escapeHtml(String(m.matched_episode_number ?? ""?""))}화</strong>",1,web/app.js:46283
app.escapeHtml_m_matched_ti,"「${escapeHtml(m.matched_title || ""회차"")}」${escapeHtml(conf)}",1,web/app.js:46284
app.p_class_hint_추출된_편집자_메모,"<p class=""hint"">추출된 편집자 메모가 없습니다.</p>",1,web/app.js:46295
app.위치_미상,(위치 미상),1,web/app.js:46299
app.p_class_hint_눈에_띄는_수정_구,"<p class=""hint"">눈에 띄는 수정 구간이 없습니다.</p>",1,web/app.js:46310
app.가져올_파일을_먼저_골라_주세요,가져올 파일을 먼저 골라 주세요.,1,web/app.js:46357
app.먼저_작품을_만들거나_새_작품으로_만들기를,"먼저 작품을 만들거나, 새 작품으로 만들기를 골라 주세요.",1,web/app.js:46365
app.덮어쓸_씬을_먼저_열어_주세요,덮어쓸 씬을 먼저 열어 주세요.,1,web/app.js:46369
app.회차_자동_매칭은_작품을_연_뒤_사용할_수,회차 자동 매칭은 작품을 연 뒤 사용할 수 있어요.,1,web/app.js:46373
app.글을_넣을_챕터를_골라_주세요,글을 넣을 챕터를 골라 주세요.,1,web/app.js:46377
app.기존_원고가_삭제되고_새_교정본으로_교체됩니,기존 원고가 삭제되고 새 교정본으로 교체됩니다. 정말 진행할까요?,1,web/app.js:46383
app.제목을_입력해_주세요,제목을 입력해 주세요.,1,web/app.js:46413
app.토리가_회차_식별_교정_비교_중,토리가 회차 식별·교정 비교 중…,1,web/app.js:46427
app.토리가_교정_비교_중,토리가 교정 비교 중…,1,web/app.js:46429
app.토리가_회차_찾는_중,토리가 회차 찾는 중…,1,web/app.js:46431
app.가져오는_중,가져오는 중…,1,web/app.js:46432
app.신뢰도_Math_round_match_co,(신뢰도 ${Math.round(match.confidence_score * 100)}%),1,web/app.js:46476
app.토리_교정본_식별_결과,토리 · 교정본 식별 결과,1,web/app.js:46481
app.매칭_회차_match_matched_epis,"매칭 회차: ${match.matched_episode_number}화 「${match.matched_title || ""회차""}」${conf}",1,web/app.js:46483
app.식별_방법_match_method,식별 방법: ${match.method},1,web/app.js:46484
app.교정_교열_보고서_창에서_오탈자_문장_수정,교정·교열 보고서 창에서 오탈자·문장 수정·편집 메모를 확인하세요.,1,web/app.js:46486
app.원고는_덮어쓰지_않았습니다_비교_보고서만_만,원고는 덮어쓰지 않았습니다. 비교 보고서만 만들었어요.,1,web/app.js:46488
app.토리_교정_완료_정제_본문을_회차에_반영했습,토리 교정 완료 · 정제 본문을 회차에 반영했습니다.,1,web/app.js:46497
app.토리_교정_파이프라인_완료_parser,토리 교정 파이프라인 완료${parser ?,1,web/app.js:46500
app.보고서_확인_원고_미변경,": """"}. 보고서 확인 · 원고 미변경.",1,web/app.js:46500
app.토리가_교정_비교_보고서를_만들었어요_원고는,토리가 교정 비교 보고서를 만들었어요. 원고는 바꾸지 않았습니다.,1,web/app.js:46502
app.챕터_result_chapter_count,챕터 ${result.chapter_count}개 ·,1,web/app.js:46518
app.파일_result_package_name,· 파일 ${result.package_name},1,web/app.js:46519
app.신뢰도_Math_round_match_co_2,· 신뢰도 ${Math.round(match.confidence_score * 100)}%,1,web/app.js:46523
app.match_matched_episode_n,"${match.matched_episode_number}화 「${match.matched_title || ""회차""}」에 맞춰 덮어썼어요",1,web/app.js:46526
app.conf_result_word_count,${conf} · ${result.word_count || 0}어절${packageNote},1,web/app.js:46527
app.문서를_가져왔어요_purposeName,문서를 가져왔어요. ${purposeName ?,1,web/app.js:46530
app.chapters_씬_result_secti,": """"}${chapters}씬 ${result.section_count}개 · ${result.word_count}어절${packageNote}${warning}",1,web/app.js:46530
app.작품_projects_length_개,작품 ${projects.length}개,1,web/app.js:46593
app.p_class_hint_trash_empt_6,"<p class=""hint trash-empty"">삭제할 작품이 없어요. 먼저 작품을 만들어 주세요.</p>",1,web/app.js:46597
app.장르_미정,장르 미정,1,web/app.js:46605
app.현재_작품,· 현재 작품,1,web/app.js:46610
app.1분_미만,1분 미만,1,web/app.js:46630
app.약_Math_max_1_Math_round,"약 ${Math.max(1, Math.round(sec / 60))}분",1,web/app.js:46632
app.인덱싱_중_오류가_발생했습니다,인덱싱 중 오류가 발생했습니다.,1,web/app.js:46663
app.회차_인덱스_다시_만들기를_마쳤어요,회차 인덱스 다시 만들기를 마쳤어요.,1,web/app.js:46698
app.처리가_필요한_회차_pendingTotal,처리가 필요한 회차 ${pendingTotal}개,1,web/app.js:46712
app.p_class_hint_trash_empt_7,"<p class=""hint trash-empty"">작품이 없어요. 먼저 작품을 만들어 주세요.</p>",1,web/app.js:46716
app.인덱스_병합_남음,· 인덱스 병합 남음,1,web/app.js:46727
app.title_pending_total_회차,${title} (${pending}/${total} 회차 처리 필요${extra}),1,web/app.js:46728
app.선택하면_다시_인덱싱합니다,선택하면 다시 인덱싱합니다.,1,web/app.js:46735
app.이미_전부_처리된_작품입니다,이미 전부 처리된 작품입니다.,1,web/app.js:46735
app.서버가_이전_버전입니다_SuperTory를,서버가 이전 버전입니다. SuperTory를 완전히 종료한 뒤 다시 실행해 주세요.,1,web/app.js:46754
app.목록을_불러오지_못했습니다,목록을 불러오지 못했습니다.,1,web/app.js:46755
app.선택한_selected_length_개_작품,"선택한 ${selected.length}개 작품, 총 ${sceneCount}개 회차를 다시 인덱싱합니다.",1,web/app.js:46795
app.예상_소요_시간은_eta_입니다_회차당_평균,"예상 소요 시간은 ${eta}입니다. (회차당 평균 처리 시간 기준으로 계산, Gemini 호출 약 ${calls}회)",1,web/app.js:46796
app.Gemini_API_호출이_발생하니_참고해주,Gemini API 호출이 발생하니 참고해주세요.,1,web/app.js:46797
app.새_작품_제목을_입력해_주세요,새 작품 제목을 입력해 주세요.,1,web/app.js:46826
app.작품_제목을_입력해_주세요,작품 제목을 입력해 주세요.,1,web/app.js:46829
app.작품_이름을_trimmed_으_로_바꿨어요,작품 이름을 「${trimmed}」(으)로 바꿨어요.,1,web/app.js:46835
app.title_작품을_완전히_삭제할까요_목록에,「${title}」 작품을 완전히 삭제할까요?  목록에서 사라지고 다시 불러올 수 없습니다.,1,web/app.js:46846
app.title_을_를_삭제했어요,「${title}」을(를) 삭제했어요.,1,web/app.js:46851
app.새_버전_version_을_를_사용할_수_있,새 버전 ${version}을(를) 사용할 수 있습니다.,1,web/app.js:46918
app.새_업데이트가_있습니다,새 업데이트가 있습니다.,1,web/app.js:46919
app.새로운_업데이트가_있습니다,새로운 업데이트가 있습니다.,1,web/app.js:46922
app.업데이트를_나중에_할게요,업데이트를 나중에 할게요.,1,web/app.js:46927
app.다운로드_중_Math_round_percen,다운로드 중… ${Math.round(percent)}%,1,web/app.js:46934
app.업데이트_다운로드_중,업데이트 다운로드 중…,1,web/app.js:46935
app.업데이트_version,업데이트 ${version},1,web/app.js:46938
app.업데이트_다운로드,업데이트 다운로드,1,web/app.js:46938
app.백그라운드에서_받는_중,백그라운드에서 받는 중…,1,web/app.js:46939
app.설치를_위해_앱을_다시_시작합니다,설치를 위해 앱을 다시 시작합니다…,1,web/app.js:46946
app.업데이트_설치,업데이트 설치,1,web/app.js:46948
app.앱을_다시_시작합니다,앱을 다시 시작합니다…,1,web/app.js:46949
app.업데이트를_설치하기_위해_다시_시작합니다,업데이트를 설치하기 위해 다시 시작합니다.,1,web/app.js:46953
app.업데이트_확인은_설치된_데스크톱_앱에서만_사,업데이트 확인은 설치된 데스크톱 앱에서만 사용할 수 있어요.,1,web/app.js:46990
app.업데이트_확인은_설치된_앱에서만_사용할_수,업데이트 확인은 설치된 앱에서만 사용할 수 있어요.,1,web/app.js:46991
app.개발_실행_중에는_자동_업데이트가_꺼져_있어,개발 실행 중에는 자동 업데이트가 꺼져 있어요.,1,web/app.js:47000
app.개발_모드에서는_업데이트를_확인하지_않습니다,개발 모드에서는 업데이트를 확인하지 않습니다. 설치본에서 확인해 주세요.,1,web/app.js:47001
app.업데이트_서버가_설정되지_않았습니다_upda,업데이트 서버가 설정되지 않았습니다. update-feed.json을 확인해 주세요.,1,web/app.js:47004
app.업데이트_확인_실패_result_error,업데이트 확인 실패: ${result.error},1,web/app.js:47009
app.이름_없는_기능,이름 없는 기능,1,web/app.js:47187
app.숨긴_기능_n_개,숨긴 기능 ${n}개,1,web/app.js:47279
app.숨긴_기능이_없어요,숨긴 기능이 없어요.,1,web/app.js:47306
app.숨긴_기능_featureHideMap_siz,숨긴 기능 ${featureHideMap.size}개를 모두 다시 표시할까요?,1,web/app.js:47309
app.모든_기능을_다시_표시했습니다,모든 기능을 다시 표시했습니다.,1,web/app.js:47313
app.p_class_hint_trash_empt_8,"<p class=""hint trash-empty"">숨긴 기능이 없어요. 버튼에서 우클릭 → 「이 기능 숨기기」로 감출 수 있습니다.</p>",1,web/app.js:47320
app.숨길_기능을_찾지_못했어요,숨길 기능을 찾지 못했어요.,1,web/app.js:47404
app.목록_기호_선택,목록 기호 선택,1,web/app.js:47452
app.글머리_번호_스타일,글머리·번호 스타일,1,web/app.js:47453
app.형광펜_색_선택,형광펜 색 선택,1,web/app.js:47465
app.글자색_선택,글자색 선택,1,web/app.js:47465
app.팔레트_열기,팔레트 열기,1,web/app.js:47466
app.게이지_색_선택,게이지 색 선택,1,web/app.js:47512
app.SuperTory가_뭔가요,SuperTory가 뭔가요?,1,web/app.js:47580
app.소개_개요_용도_로컬_소설_에세이_원고_스크,소개 개요 용도 로컬 소설 에세이 원고 스크리브너 집필 설치 클라우드,1,web/app.js:47581
app.내_컴퓨터에_직접_설치해서_쓰는_집필_프로그,"내 컴퓨터에 직접 설치해서 쓰는 집필 프로그램이에요. 클라우드 계정 없이도 작품, 회차, 설정, 아이디어를 내 기기에 저장합니다.",1,web/app.js:47583
app.작품_구조는_이렇게_되어_있어요_작품_바인더,작품 구조는 이렇게 되어 있어요: 작품 → 바인더(목차) → 폴더(챕터) → 원고(씬). 원고 안에 또 하위 폴더를 만들어서 더 세분화할 수도 있어요.,1,web/app.js:47584
app.설정집에는_시놉시스_로그라인_세계관_장르_키,"설정집에는 시놉시스, 로그라인, 세계관, 장르·키워드, 인물, 생각수첩을 모아둘 수 있고, 원한다면 토리(Gemini 기반 AI)로 교정이나 회차 매칭도 할 수 있어요.",1,web/app.js:47585
app.시작하기,시작하기,1,web/app.js:47590
app.시작_작품_만들기_열기_종류_장르_purpo,시작 작품 만들기 열기 종류 장르 purpose 우클릭 학습,1,web/app.js:47591
app.왼쪽_바인더에서_작품을_고르거나_새로_만드세,왼쪽 바인더에서 작품을 고르거나 새로 만드세요. 작품 종류(소설·에세이 등)와 장르는 설정집 「장르·키워드」에서 언제든 바꿀 수 있어요.,1,web/app.js:47593
app.단_소설류에서_장르를_바꾸면_토리가_새_장르,"단, 소설류에서 장르를 바꾸면 → 토리가 새 장르를 다시 학습해야 한다는 안내가 떠요. 작품 종류를 바꿀 때도 똑같은 안내가 나와요.",1,web/app.js:47594
app.왼쪽_바인더_목차_에서_챕터_폴더_추가_폴더,"왼쪽 바인더 「목차」에서: +챕터 → 폴더 추가, 폴더·원고 안 + → 하위 폴더나 회차 추가. 가운데 편집기에 글을 쓰면 자동 저장돼요.",1,web/app.js:47595
app.바인더_목차,바인더 (목차),1,web/app.js:47600
app.바인더_목차_폴더_챕터_원고_씬_회차_하위폴,바인더 목차 폴더 챕터 원고 씬 회차 하위폴더 순번 드래그 우클릭 개수 tree,1,web/app.js:47601
app.목차_옆_숫자_배지_폴더_수_원고_수_우클릭,"목차 옆 숫자 배지 = 폴더 수 · 원고 수. 우클릭하면 → 제목 글자 크기 조절, 표시 숨기기 가능.",1,web/app.js:47603
app.폴더_원고는_드래그로_순서_변경_원고_씬_에,폴더/원고는 드래그로 순서 변경. 원고(씬)에서 「하위 폴더 만들기」로 그 아래에 폴더를 만들 수 있어요 (들여쓰기·연결선으로 계층 표시).,1,web/app.js:47604
app.우클릭_메뉴에서_복제_내보내기_버리기_등_순,우클릭 메뉴에서: 복제 · 내보내기 · 버리기 등. 「순번 정리」 → 챕터 제목 번호 자동 정리. 상위 폴더(권·부)로 큰 구조 단위로 묶기 가능.,1,web/app.js:47605
app.작성_화면_서식,작성 화면 · 서식,1,web/app.js:47610
app.작성_편집_서식_굵게_글자색_형광펜_목록_목,작성 편집 서식 굵게 글자색 형광펜 목록 목표 상태바 분할 팔레트,1,web/app.js:47611
app.서식_툴바_글꼴_크기_굵게_정렬_목록_글자색,서식 툴바: 글꼴·크기·굵게·정렬·목록·글자색·형광펜. 색상/목록 아이콘은 우클릭하면 팔레트가 열려요.,1,web/app.js:47613
app.본문을_드래그_후_우클릭_사전_떡밥_각주_등,본문을 드래그 후 우클릭 → 사전·떡밥·각주 등 작성 메뉴 (이 메뉴는 숨기기 기능이 없어요).,1,web/app.js:47614
app.하단_상태바에서_글자_수_목표_진행_게이지,하단 상태바에서 글자 수·목표·진행 게이지 확인. 게이지 우클릭 → 색 변경. 목표 영역 우클릭 → 일괄 적용.,1,web/app.js:47615
app.설정집_시놉시스_로그라인_세계관_장르_키워드,설정집 시놉시스 로그라인 세계관 장르 키워드 인물 아이디어 보드 메인에서보기,1,web/app.js:47621
app.왼쪽_설정_탭에서_관리_가능한_항목_시놉시스,왼쪽 설정 탭에서 관리 가능한 항목: 시놉시스 · 로그라인 · 세계관 · 소개·의도 · 장르·키워드 · 인물 · 생각수첩.,1,web/app.js:47623
app.각_상자의_메인에서_보기_가운데_화면을_넓게,각 상자의 「메인에서 보기」 → 가운데 화면을 넓게 사용. 아이디어는 포스트잇처럼 색·크기 조절 가능.,1,web/app.js:47624
app.항목도_우클릭으로_숨기거나_메뉴_열기_가능,항목도 우클릭으로 숨기거나 메뉴 열기 가능. 인물·장르·키워드는 메인 화면에서 카드형으로 정리돼요.,1,web/app.js:47625
app.토리_AI,토리 (AI),1,web/app.js:47630
app.토리_AI_제미니_gemini_도우미_이어서,토리 AI 제미니 gemini 도우미 이어서쓰기 다듬기 아이디어 브레인스토밍 피드백 설정붕괴 중복 페르소나 인덱스,1,web/app.js:47631
app.오른쪽_패널의_토리가_해주는_것들_이어서_쓰,"오른쪽 패널의 토리가 해주는 것들: 이어서 쓰기, 문장 다듬기, 다음 아이디어 제안, 피드백, 브레인스토밍, 설정 붕괴 감지기, 중복 체크.",1,web/app.js:47633
app.다음_아이디어_제안_과_브레인스토밍_은_작,「다음 아이디어 제안」과 「브레인스토밍」은 작품 인덱스·설정·누적 정보를 참고해요. 브레인스토밍은 원하는 주제를 직접 적을 수도 있어요.,1,web/app.js:47634
app.도우미_탭_우클릭_토리의_말투_페르소나_선택,도우미 탭 우클릭 → 토리의 말투(페르소나) 선택 가능. Gemini가 연결되어 있어야 작동해요 → 연결 상태는 관리자 → 정보 · 도움말에서 확인.,1,web/app.js:47635
app.교정_교정고,교정 · 교정고,1,web/app.js:47640
app.교정_교열_맞춤법_교정고_매칭_비교_파이프라,교정 교열 맞춤법 교정고 매칭 비교 파이프라인 hwp docx 정제,1,web/app.js:47641
app.맞춤법_교정은_환경에_따라_공개_검사기_또는,맞춤법·교정은 환경에 따라 공개 검사기 또는 Gemini로 동작.,1,web/app.js:47643
app.문서_가져오기에서_선택_가능한_기능_교정고,"문서 가져오기에서 선택 가능한 기능: 교정고 비교 분석 (기존 글을 덮어쓰지 않아요), 회차 매칭 후 치환, HWP/DOCX 교정 파이프라인 (매칭 → 정제 → 비교).",1,web/app.js:47644
app.파이프라인은_교정고_본문을_정리하고_회차에,"파이프라인은 교정고 본문을 정리하고, 회차에 맞춘 뒤, 비교 보고서를 만들어줘요. 실제 적용 여부는 가져오기 옵션에서 확인하세요.",1,web/app.js:47645
app.가져오기_내보내기,가져오기 · 내보내기,1,web/app.js:47650
app.가져오기_내보내기_워드_hwp_docx_문서,가져오기 내보내기 워드 hwp docx 문서 stg 패키지 word,1,web/app.js:47651
app.상단_메뉴에서_문서_가져오기_내보내기_Wor,상단 + 메뉴에서 문서 가져오기 / 내보내기(Word·한글·텍스트 등).,1,web/app.js:47653
app.작품은_projects_폴더의_stg_패키지,작품은 projects 폴더의 .stg 패키지 핸들로도 열 수 있어요. 원고 본문 원본은 로컬 DB(data)에 저장돼요.,1,web/app.js:47654
app.뷰어_테마,뷰어 · 테마,1,web/app.js:47659
app.뷰어_pdf_책_폰_전자잉크_eink_다크모,뷰어 pdf 책 폰 전자잉크 eink 다크모드 테마 미리보기,1,web/app.js:47660
app.원고를_PDF_책_휴대폰_전자잉크_스타일로,원고를 PDF · 책 · 휴대폰 · 전자잉크 스타일로 미리보기 가능 (모드마다 페이지 색·잉크 설정이 따로 적용돼요).,1,web/app.js:47662
app.상단_테마_버튼_데이_다크_UI_전환_뷰어,상단 테마 버튼 → 데이/다크 UI 전환. 뷰어 설정은 이 기기에 기억돼요.,1,web/app.js:47663
app.기능_숨기기_화면_정리,기능 숨기기 · 화면 정리,1,web/app.js:47668
app.숨기기_우클릭_숨긴기능_활성화_관리자,숨기기 우클릭 숨긴기능 활성화 관리자,1,web/app.js:47669
app.대부분의_기능_버튼_표시_폴더_원고_개수_포,대부분의 기능 버튼·표시(폴더/원고 개수 포함)에서 우클릭 → 「이 기능 숨기기」로 화면을 단순하게 만들 수 있어요.,1,web/app.js:47671
app.메뉴가_이미_많은_버튼은_우클릭_메뉴_맨_아,메뉴가 이미 많은 버튼은 우클릭 메뉴 맨 아래에 숨기기가 있어요.,1,web/app.js:47672
app.숨긴_항목_되돌리기_왼쪽_위_톱니바퀴_관리자,숨긴 항목 되돌리기: 왼쪽 위 톱니바퀴(관리자) → 「설정 옵션」 → 「숨긴 기능」 → 목록에서 「활성화」.,1,web/app.js:47673
app.휴지통_버리기_복원_삭제_폴더_cascade,휴지통 버리기 복원 삭제 폴더 cascade,1,web/app.js:47679
app.바인더에서_버린_폴더_원고는_휴지통에_보관돼,바인더에서 버린 폴더·원고는 휴지통에 보관돼요. 폴더를 버리면 안에 있던 원고·하위 폴더도 함께 이동해요.,1,web/app.js:47681
app.관리자_휴지통에서_복원하기_휴지통_비우기_로,"관리자 → 휴지통에서: 복원하기, 「휴지통 비우기」로 완전 삭제 (되돌릴 수 없어요).",1,web/app.js:47682
app.저장_안전,저장 · 안전,1,web/app.js:47687
app.저장_자동저장_로컬_초안_백업_안전_inde,저장 자동저장 로컬 초안 백업 안전 indexeddb env api,1,web/app.js:47688
app.편집할_때_기기_저장소에_먼저_초안을_남긴,편집할 때 기기 저장소에 먼저 초안을 남긴 뒤 로컬 서버에 저장돼요. 서버에 오류가 나도 작성 중이던 글이 바로 사라지지 않도록 설계되어 있어요.,1,web/app.js:47690
